text,created_at,retweet_count,favorite_count,is_retweet,id_str
"Frances Hakes former Federal prosecutor ""This is really significant. The FBI had debunked the Steele Dossier in January of 2017 and then even after they did that even after they knew from the CIA &amp; from their own sources they knew that Carter Page was not the agent of",1/24/20 12:35,15239,55443,FALSE,1.22069E+18
"""He's got to explain this. How did Hunter Biden get a billion and a half dollars (from China) to invest when he'd been in business for 60 days?"" @LindseyGrahamSC @FoxNews",1/24/20 11:42,24691,92407,FALSE,1.22067E+18
"""21 State Attorney Generals denouncing the Impeachment of President Trump."" @FoxNews",1/24/20 11:24,11738,56658,FALSE,1.22067E+18
"Jeanne Mancini President March for Life: ""We have never had a President of the United States actually come in person to the March for Life."" But now you do! See you later Jeanne. @HeatherChilders @FoxNews",1/24/20 11:18,13215,59558,FALSE,1.22067E+18
https://t.co/MGwSfC6hC4,1/24/20 3:48,11659,42655,FALSE,1.22055E+18
https://t.co/QNbBIAKFbk,1/24/20 3:44,10746,37240,FALSE,1.22055E+18
Carlos will win big very exciting. Great for Florida great for USA! He has my complete and total Endorsement! https://t.co/6Rd5laSEkV,1/24/20 2:52,13552,55310,FALSE,1.22054E+18
https://t.co/Acyh0HStm8,1/24/20 2:40,82357,348328,FALSE,1.22054E+18
True! https://t.co/OPTBdNOQrD,1/23/20 22:21,14742,59091,FALSE,1.22047E+18
That is a real fan. Thank you! https://t.co/1JWyoyiidW,1/23/20 21:50,45346,250117,FALSE,1.22046E+18
On my way see you soon! https://t.co/6Rd5lbafJv,1/23/20 21:11,10251,44736,FALSE,1.22045E+18
Crazy Bernie takes the lead in the Democrat Primaries but it is looking more and more like the Dems will never allow him to win! Will Sleepy Joe be able to stumble across the finish line?,1/23/20 21:08,22470,123127,FALSE,1.22045E+18
Democrats are going to destroy your Social Security. I have totally left it alone as promised and will save it!,1/23/20 21:08,26238,120441,FALSE,1.22045E+18
A poll of Radical Left Do Nothing Democrats just came out in Florida. Nice results! https://t.co/YYo9CxWsVH,1/23/20 21:04,12736,49225,FALSE,1.22045E+18
I LOVE ALABAMA! https://t.co/ZDlBDehhvN,1/23/20 21:03,9102,38541,FALSE,1.22045E+18
Interesting poll in Texas-13! #TX13 https://t.co/80uS2VaPGP,1/23/20 21:02,6329,23931,FALSE,1.22045E+18
Close race in Kansas! https://t.co/m2ExF9vHKU,1/23/20 21:01,5966,22637,FALSE,1.22045E+18
"""President Trump shows us that electability is no match for electricity"" by @KellyannePolls https://t.co/XQBir61WHO",1/23/20 20:34,9431,37995,FALSE,1.22044E+18
"""The Democrats have now conceded that President Trump has not committed a crime."" @AriFleischer",1/23/20 20:26,22255,95209,FALSE,1.22044E+18
The United States looks forward to welcoming Prime Minister @Netanyahu &amp; Blue &amp; White Chairman @Gantzbe to the @WhiteHouse next week. Reports about details and timing of our closely-held peace plan are purely speculative.,1/23/20 19:30,12361,50901,FALSE,1.22043E+18
"The Democrats don't want a Witness Trade because Shifty Schiff the Biden's the fake Whistleblower(&amp; his lawyer) the second Whistleblower (who vanished after I released the Transcripts) the so-called ""informer"" &amp; many other Democrat disasters would be a BIG problem for them!",1/23/20 18:18,25626,101480,FALSE,1.22041E+18
"""This is all about undermining the next Election."" Liz Peek @FoxNews",1/23/20 16:15,20214,94161,FALSE,1.22038E+18
Mini Mike Bloomberg is playing poker with his foolhardy and unsuspecting Democrat rivals. He says that if he loses (he really means when!) in the primaries he will spend money helping whoever the Democrat nominee is. By doing this he figures they won't hit him as hard....,1/23/20 13:25,18056,80875,FALSE,1.22034E+18
"....during his hopeless ""presidential"" campaign. They will remain silent! The fact is when Mini losses he will be spending very little of his money on these ""clowns"" because he will consider himself to be the biggest clown of them all - and he will be right!",1/23/20 13:25,11185,49931,FALSE,1.22034E+18
The Democrats &amp; Shifty Schiff whose presentation to the Senate was loaded with lies and misrepresentations are refusing to state that the Obama Administration withheld aid from many countries including Ukraine Pakistan Philippines Egypt Honduras &amp; Mexico. Witch Hunt!,1/23/20 12:57,22295,76473,FALSE,1.22033E+18
No matter what you give to the Radical Left Do Nothing Democrats it will never be enough!,1/23/20 12:54,20951,107909,FALSE,1.22033E+18
The Democrat House would not give us lawyers or not one witness but now demand that the Republican Senate produce the witnesses that the House never sought or even asked for? They had their chance but pretended to rush. Most unfair &amp; corrupt hearing in Congressional history!,1/23/20 12:52,29246,130447,FALSE,1.22033E+18
"In an Impeachment you can't use a work of fiction as the theory for the case filling in gaps with presumptions against the President. It was a weak presentation self indulgent &amp; he didn't deliver the goods."" Robert Charles @HeatherChilders @FoxNews",1/23/20 12:49,13997,56753,FALSE,1.22033E+18
"....OF THE 2020 ELECTION BECSUSE IT WEAPONIZES A PROCESS THAT SHOULD ONLY BE INITIATED IN EXCEEDINGLY RARE CIRCUMSTANCES AND SHOULD NEVER BE USED FOR PARTISAN PURPOSES."" @HeatherChilders @FoxNews The Democrats are trying hard to damage Republicans prior to the Election!",1/23/20 12:46,11509,44109,FALSE,1.22033E+18
"Attorney Generals from 21 States are urging the Senate to reject Impeachment. They say the Articles have legal &amp; factual problems and the Democrats case sets a dangerous historical precedent. ""EVEN AN UNSUCCESSFUL EFFORT TO IMPEACH THE PRESIDENT UNDERMINES THE INTEGRITY.....",1/23/20 12:45,20546,79103,FALSE,1.22033E+18
"""There is no evidence of a crime."" Robert Charles Fmr Asst Secy of State. The crimes were committed by the other side!",1/23/20 12:42,16800,72155,FALSE,1.22033E+18
"""Schiff doesn't have a case telling the truth so he's manufacturing things."" Rush Limbaugh @foxandfriends",1/23/20 12:39,16340,73057,FALSE,1.22033E+18
Sorry if you come you will be immediately sent back! https://t.co/Ba9kmD6HD0,1/22/20 22:13,26779,105211,FALSE,1.22011E+18
See you on Friday...Big Crowd! https://t.co/MFyWLG4HFZ,1/22/20 22:04,26255,102712,FALSE,1.22011E+18
True! https://t.co/VRyCRDe7Ua,1/22/20 21:43,12918,53523,FALSE,1.2201E+18
"""NO PRESSURE""",1/22/20 19:58,21526,128636,FALSE,1.22007E+18
Will be Great! https://t.co/Ce20fgcM6K,1/22/20 19:12,8662,41504,FALSE,1.22006E+18
Great working with you Maria! https://t.co/ZUDKeAgcKJ,1/22/20 19:08,8165,38403,FALSE,1.22006E+18
One of the many great things about our just signed giant Trade Deal with China is that it will bring both the USA &amp; China closer together in so many other ways. Terrific working with President Xi a man who truly loves his country. Much more to come!,1/22/20 18:03,20461,106333,FALSE,1.22004E+18
Heading back to Washington from @Davos  Switzerland. Very successful (for USA) trip!,1/22/20 16:21,12733,64813,FALSE,1.22002E+18
"""Not the Senate's job to mop up the mess made in the House by the Democrats. Biden admitted that he went to Ukraine and did the Quid Pro Quo."" @SteveScalise  @FoxNews",1/22/20 16:17,23406,94032,FALSE,1.22002E+18
THANK YOU @WEF! https://t.co/rQWBqJy7za,1/22/20 16:01,19645,72249,FALSE,1.22001E+18
They are taking the nomination away from Bernie for a second time. Rigged!,1/22/20 13:26,23650,141545,FALSE,1.21997E+18
Steyer is a major loser. Just doesn't get it. This is second time with Bernie! https://t.co/fxZh8zNhks,1/22/20 13:23,7410,33830,FALSE,1.21997E+18
Big story. Hope Fake News covers it! https://t.co/NCtUYK6Eco,1/22/20 12:55,9473,32928,FALSE,1.21997E+18
"Their case was so ""overwhelming"" in the House that they need &amp; demand Witnesses in the Senate! https://t.co/XuOMzYSnwv",1/22/20 12:43,11111,42063,FALSE,1.21996E+18
ENJOY! https://t.co/xqEoCLJy0Y,1/22/20 9:34,6672,9774,FALSE,1.21992E+18
Will be interviewed at 5:00 A.M. Eastern by @JoeSquawk on @CNBC at the World Economic Forum in Davos Switzerland. Enjoy!,1/22/20 9:32,5157,24345,FALSE,1.21992E+18
Making great progress in @Davos. Tremendous numbers of companies will be coming or returning to the USA. Hottest Economy! JOBS JOBS JOBS!,1/22/20 6:48,18606,90134,FALSE,1.21987E+18
Wow! https://t.co/drmhQQ6CL3,1/22/20 5:29,15835,54957,FALSE,1.21985E+18
READ THE TRANSCRIPTS!,1/21/20 19:08,33010,176163,FALSE,1.2197E+18
Congratulations on your big @UFC WIN! https://t.co/135dOECsEf,1/21/20 13:25,22228,149188,FALSE,1.21961E+18
THE BEST IS YET TO COME! https://t.co/YBMOBurdHQ,1/21/20 1:59,41709,136563,FALSE,1.21944E+18
"""It's about the Economy stupid"" except when it comes to Trump. The fact is the Fake News Media hates talking about the Economy and how incredible it is!",1/21/20 1:45,29545,148530,FALSE,1.21944E+18
Everyone said it couldn't be done. But for the first time in a generation there will be direct flights between Serbia and Kosovo. Another win. Thanks to @WHNSC Ambassador Robert O'Brien and Ambassador @RichardGrenell! https://t.co/0qSLryG96B,1/21/20 1:36,13986,56784,FALSE,1.21943E+18
Representative Randy Weber (@TxRandy14) of Texas has been a HUGE supporter of our #MAGA Agenda from the very beginning. Strong on Crime the Border Illegal Immigration the 2nd Amendment and our great Military &amp; Vets! Randy has my Full Endorsement!,1/21/20 1:26,11118,43786,FALSE,1.21943E+18
Representative John Carter (@JudgeJohnCarter) from the Great State of Texas has been a tremendous supporter of our #MAGA Agenda. He is strong on Crime and Borders great for our Military and our Vets and Strong on our #2A. John has my Complete and Total Endorsement!,1/21/20 1:26,11165,44766,FALSE,1.21943E+18
Texas Rep Roger Williams (@RepRWilliams) has done an incredible job representing the Great State of Texas. Roger is tough on Crime Strong on the Border &amp; Illegal Immigration. He loves our Military &amp; our Vets and protects our #2A. Roger has my Total &amp; Complete Endorsement!,1/21/20 1:24,11538,47056,FALSE,1.21943E+18
Heading to Davos Switzerland to meet with World and Business Leaders and bring Good Policy and additional Hundreds of Billions of Dollars back to the United States of America! We are now NUMBER ONE in the Universe by FAR!!,1/21/20 0:59,25441,124316,FALSE,1.21942E+18
Excellent! https://t.co/5OBYCFQCQo,1/21/20 0:46,11563,52936,FALSE,1.21942E+18
https://t.co/gbiwDilQAW,1/20/20 23:32,14532,58277,FALSE,1.2194E+18
Nancy can't fix it. The Do Nothing Dems have done great harm to our Country! https://t.co/qTDgHgIhy1,1/20/20 23:03,20877,78613,FALSE,1.21939E+18
I will NEVER allow our great Second Amendment to go unprotected not even a little bit!,1/20/20 20:12,51316,256812,FALSE,1.21935E+18
It was exactly three years ago today January 20 2017  that I was sworn into office. So appropriate that today is also MLK jr DAY. African-American Unemployment is the LOWEST in the history of our Country by far. Also best Poverty Youth and Employment numbers ever. Great!,1/20/20 19:59,38949,201137,FALSE,1.21935E+18
...And they say you can add 7% to 10% to all Trump numbers! Who knows? https://t.co/Ta09xrAqUd,1/20/20 18:53,20687,96385,FALSE,1.21933E+18
Two stone cold losers from Amazon WP. Almost every story is a made up lie just like corrupt pol Shifty Schiff who fraudulently made up my call with Ukraine. Fiction! https://t.co/0Oad0738NG,1/20/20 18:48,15316,60108,FALSE,1.21933E+18
USA! USA! USA!,1/20/20 17:04,60034,322773,FALSE,1.2193E+18
"Cryin' Chuck Schumer is now asking for ""fairness"" when he and the Democrat House members worked together to make sure I got ZERO fairness in the House. So what else is new?",1/20/20 15:52,26691,130235,FALSE,1.21929E+18
They didn't want John Bolton and others in the House. They were in too much of a rush. Now they want them all in the Senate. Not supposed to be that way!,1/20/20 15:47,20308,105995,FALSE,1.21929E+18
The Democrat Party in the Great Commonwealth of Virginia are working hard to take away your 2nd Amendment rights. This is just the beginning. Don't let it happen VOTE REPUBLICAN in 2020!,1/20/20 15:43,31354,120500,FALSE,1.21928E+18
A great show! Check it out tonight at 9pm. @FoxNews https://t.co/AH1WHoGbY1,1/20/20 1:57,9507,43964,FALSE,1.21908E+18
"""In the House the President got less due process than the 9-11 terrorists got. This is a corrupt process?"" Mark Levin @marklevinshow ""Very much so!"" @RepDougCollins @FoxNews",1/20/20 1:16,24808,102600,FALSE,1.21907E+18
I was thrilled to be back in the Great State of Texas tonight where the people are known for being tough strong hardworking loyal and fiercely patriotic — just like America's incredible Farmers! #AFBF2020 https://t.co/JKkiPxPL0X,1/20/20 0:27,19008,79053,FALSE,1.21905E+18
Now Mini Mike Bloomberg is critical of Jack Wilson who saved perhaps hundreds of people in a Church because he was carrying a gun and knew how to use it. Jack quickly killed the shooter who was beginning a rampage. Mini is against the 2nd A. His ads are Fake just like him!,1/19/20 21:12,40845,171635,FALSE,1.219E+18
I have never seen the Republican Party as Strong and as Unified as it is right now. Thank you!,1/19/20 18:24,36973,247394,FALSE,1.21896E+18
"I will be going to Austin Texas. Leaving soon. Always like (love!) being in the Lone Star State. Speaking to our great Farmers. They hit ""paydirt"" with our incredible new Trade Deals: CHINA JAPAN MEXICO CANADA SOUTH KOREA and many others!",1/19/20 17:44,25053,132659,FALSE,1.21895E+18
https://t.co/Efot9QLGDj,1/19/20 4:30,21078,70603,FALSE,1.21875E+18
"""Nancy Pelosi said it's not a question of proof it's a question of allegations! Oh really?""  @JudgeJeanine @FoxNews  What a disgrace this Impeachment Scam is for our great Country!",1/19/20 2:12,38227,164179,FALSE,1.21872E+18
If you listened to the flawed advice of @paulkrugman at the @nytimes a newspaper that was going broke until I came along you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day 2016. Sorry those are the FACTS.....,1/19/20 0:52,18569,78331,FALSE,1.2187E+18
....BUT THE BEST IS YET TO COME!,1/19/20 0:52,37403,192497,FALSE,1.2187E+18
If you listened to the flawed advice of @paulkrugman at the @nytimes a newspaper that was going broke until I came along you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day 2016. Sorry those are the FACTS....,1/19/20 0:42,1388,4817,FALSE,1.2187E+18
....BUT THE BEST IS YET TO COME!,1/19/20 0:42,1155,4399,FALSE,1.2187E+18
....BUT THE BEST IS YET TO COME!,1/19/20 0:32,1347,4547,FALSE,1.21869E+18
If you listened to the flawed advice of @paulkrugman at the @nytimes a newspaper that was going broke until I came along you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day 2016. Sorry those are the FACTS....,1/19/20 0:32,1865,6506,FALSE,1.21869E+18
A massive 200 Billion Dollar Sea Wall built around New York to protect it from rare storms is a costly foolish &amp; environmentally unfriendly idea that when needed probably won't work anyway. It will also look terrible. Sorry you'll just have to get your mops &amp; buckets ready!,1/18/20 23:18,26296,129364,FALSE,1.21867E+18
Another Fake Book by two third rate Washington Post reporters has already proven to be inaccurately reported to their great embarrassment all for the purpose of demeaning and belittling a President who is getting great things done for our Country at a record clip. Thank you!,1/18/20 23:16,24101,119498,FALSE,1.21867E+18
They are taking the Democrat Nomination away from Crazy Bernie just like last time. Some things never change!,1/18/20 22:58,23753,121929,FALSE,1.21867E+18
95% Approval Rating in the Republican Party A Record. Thank You!,1/18/20 22:56,25443,151903,FALSE,1.21867E+18
"""Trade Deals Drive Stocks To Record Highs."" @FoxNews",1/18/20 13:35,18545,91745,FALSE,1.21853E+18
"""Day after day really good news on the economy. By the way this didn't just happen by accident it's the result of a lot of the policies that Donald Trump has put into place. Obviously the Tax Cut and now we have these two BIG trade deals."" @StephenMoore  Great future growth!",1/18/20 13:33,19310,84492,FALSE,1.21853E+18
Tremendous surge in new housing construction in December 16.9% biggest in many years!,1/18/20 13:19,23364,124835,FALSE,1.21852E+18
A great day at the White House for our National Champions the LSU Tigers! https://t.co/0sbotFsMO7,1/18/20 13:09,18270,101270,FALSE,1.21852E+18
CONGRATULATIONS! #GeauxTigers https://t.co/Axc9ezAdar,1/18/20 0:57,21330,103556,FALSE,1.21834E+18
"مردم نجیب ایران، که آمریکا را دوست می دارند، سزاوار دولتی هستند که بیش از تمرکز بر کشتن آنها به جرم احترام خواهی، به آنها کمک کند تا به رؤیاهایشان دست یابند. رهبران ایران به جای آن که ایران را به سمت ویرانی بکشانند، باید هراس افکنی را کنار بنهند و ایران را دوباره باعظمت کنند! https://t.co/RLjGsC5WLc",1/17/20 23:10,27128,102815,FALSE,1.21831E+18
The noble people of Iran—who love America—deserve a government that's more interested in helping them achieve their dreams than killing them for demanding respect. Instead of leading Iran toward ruin its leaders should abandon terror and Make Iran Great Again! https://t.co/RLjGsC5WLc,1/17/20 23:10,21993,79519,FALSE,1.21831E+18
Your 2nd Amendment is under very serious attack in the Great Commonwealth of Virginia. That's what happens when you vote for Democrats they will take your guns away. Republicans will win Virginia in 2020. Thank you Dems!,1/17/20 22:22,49806,181446,FALSE,1.2183E+18
"The so-called ""Supreme Leader"" of Iran who has not been so Supreme lately had some nasty things to say about the United States and Europe. Their economy is crashing and their people are suffering. He should be very careful with his words!",1/17/20 22:22,35677,178037,FALSE,1.2183E+18
Words of wisdom. Thank you Ted! https://t.co/LRyAHS9VEL,1/17/20 22:22,20332,81632,FALSE,1.2183E+18
Heading to Florida for big Republican Party event. New Stock Market Record. Jobs in USA at all-time high!,1/17/20 20:10,20704,114011,FALSE,1.21826E+18
....Joe Biden and Bernie is shut out again. Very unfair but that's the way the Democrats play the game. Anyway it's a lot of fun to watch!,1/17/20 15:35,14676,72047,FALSE,1.2182E+18
They are rigging the election again against Bernie Sanders just like last time only even more obviously. They are bringing him out of so important Iowa in order that as a Senator he sit through the Impeachment Hoax Trial. Crazy Nancy thereby gives the strong edge to Sleepy...,1/17/20 15:35,27210,121178,FALSE,1.2182E+18
Getting ready to meet the LSU Tigers the National Champions. Great Coach great Team great School. Very exciting!,1/17/20 15:17,16439,126970,FALSE,1.21819E+18
Mini Mike Bloomberg ads are purposely wrong - A vanity project for him to get into the game. Nobody in many years has done for the USA what I have done for the USA including the greatest economy in history rebuilding our military biggest ever tax &amp; regulation cuts &amp; 2nd A!,1/17/20 14:12,24859,118292,FALSE,1.21817E+18
Mini Mike Bloomberg doesn't get on the Democrat Debate Stage because he doesn't want to - he is a terrible debater and speaker. If he did he would go down in the polls even more (if that is possible!).,1/17/20 13:39,16408,80511,FALSE,1.21817E+18
"""There is no crime here. Entertaining this Impeachment is a joke. This whole thing should be dismissed."" @IngrahamAngle @FoxNews",1/17/20 13:34,15443,72096,FALSE,1.21816E+18
"""Years from now when we look back at this day nobody's going to remember Nancy's cheap theatrics they will remember though how President Trump brought the Chinese to the bargaining table and delivered achievements few ever thought were possible."" @IngrahamAngle @FoxNews",1/17/20 13:33,25606,112897,FALSE,1.21816E+18
"....for the foreign policies of the President."" @AlanDersh Alan Dershowitz @seanhannity @FoxNews  They do what the House asks. The Swamp!",1/17/20 13:32,10681,42297,FALSE,1.21816E+18
"""The GOA got it exactly backwards. Here's what they said. The law does not permit the President to substitute his own policy priorities to those Congress has enacted into law. It's exactly the opposite. The Constitution does not allow Congress to substitute its own priorities....",1/17/20 13:32,20088,78834,FALSE,1.21816E+18
PROMISES MADE PROMISES KEPT! #KeepAmericaGreat2020🇺🇸 https://t.co/CheEfoFUBT,1/17/20 1:41,42981,170900,FALSE,1.21799E+18
See you tomorrow! #CHAMPS https://t.co/ud1PVpx1zK,1/17/20 0:22,17717,108459,FALSE,1.21797E+18
THANK YOU! #MAGA https://t.co/jVr7qmYOvu,1/16/20 21:50,30132,153110,FALSE,1.21793E+18
I JUST GOT IMPEACHED FOR MAKING A PERFECT PHONE CALL!,1/16/20 20:39,57430,347876,FALSE,1.21791E+18
Amazon Calls 'Profiles in Corruption' the 'Most Anticipated' Nonfiction Book https://t.co/sOQcs3OHS4 via @BreitbartNews,1/16/20 15:59,13775,43091,FALSE,1.21784E+18
This is a total disgrace but just another reason that I'm going to win Michigan again! https://t.co/XrqveOvYcG,1/16/20 15:49,16631,64041,FALSE,1.21784E+18
Looking at this strongly! https://t.co/Giw8UknN3m,1/16/20 15:23,9901,41404,FALSE,1.21783E+18
The farmers are really happy with the new China Trade Deal and the soon to be signed deal with Mexico and Canada but I hope the thing they will most remember is the fact that I was able to take massive incoming Tariff money and use it to help them get through the tough times!,1/16/20 15:14,23563,119136,FALSE,1.21783E+18
"""There is no crime here. I just think this whole thing should be rejected out of hand. I wouldn't waste a minute of taxpayer dollars or time on this. Entertaining this Impeachment is a joke."" Laura Ingraham @IngrahamAngle @FoxNews",1/16/20 15:04,20611,94572,FALSE,1.21783E+18
Cryin' Chuck Schumer is saying privately that the new China Trade Deal is  unbelievable which it is but publicly he knocks it whenever possible. That's politics but so bad for our great Country!,1/16/20 13:59,28345,134846,FALSE,1.21781E+18
One of the greatest trade deals ever made! Also good for China and our long term relationship. 250 Billion Dollars will be coming back to our Country and we are now in a great position for a Phase Two start. There has never been anything like this in U.S. history! USMCA NEXT!,1/16/20 13:41,34525,166977,FALSE,1.2178E+18
https://t.co/RcUcLBl9tT https://t.co/1OIXKTv0hp,1/16/20 0:51,23790,91085,FALSE,1.21761E+18
Here we go again another Con Job by the Do Nothing Democrats. All of this work was supposed to be done by the House not the Senate!,1/15/20 15:33,32101,161649,FALSE,1.21747E+18
I agree with him on this 100%. But why would anyone vote Democrat? We are setting all time records with the economy! https://t.co/trTemE8iUz,1/15/20 6:13,27115,105101,FALSE,1.21733E+18
Now up to 187 Federal Judges and two great new Supreme Court Justices. We are in major record territory. Hope EVERYONE is happy! https://t.co/ymEQljJyib,1/15/20 5:45,16942,67144,FALSE,1.21732E+18
Steyer is running low on cash. Nobody knows him. Made his money on coal. So funny! https://t.co/vS48ta5IFr,1/15/20 4:46,16304,63049,FALSE,1.21731E+18
"Prime Minister of the United Kingdom @BorisJohnson stated ""We should replace the Iran deal with the Trump deal."" I agree!",1/15/20 4:32,26434,136953,FALSE,1.2173E+18
"Former National Security Adviser for President Obama said ""President Trump was absolutely correct"" in taking out terroristist leader Soleimani. Thank you General Jones!",1/15/20 3:18,25186,130900,FALSE,1.21728E+18
Republicans are fighting for citizens from every background &amp; from every race religion color &amp; creed. We are a movement for ALL AMERICANS who believe in fairness &amp; justice equality &amp; dignity opportunity &amp; safety. We are a big tent &amp; a big party w/ BIG IDEAS for the future! https://t.co/8Gib5eKMOF,1/15/20 2:53,18077,72963,FALSE,1.21728E+18
Democrats are now the party of high taxes high crime open borders late-term abortion socialism and blatant corruption. The Republican Party is the party of the American Worker the American Family and the American Dream! #TrumpMilwaukeeRally https://t.co/LAl96RE49h,1/15/20 2:49,17699,63455,FALSE,1.21728E+18
GOD BLESS THE U.S.A.! https://t.co/xi2yTS5fY1,1/15/20 2:43,24268,109074,FALSE,1.21728E+18
Thank you Milwaukee Wisconsin! #KAG2020 #MAGA https://t.co/Oj2pOxsYlA,1/15/20 2:36,12266,48924,FALSE,1.21727E+18
"Cryin' Chuck Schumer just said ""The American people want a fair trial in the Senate."" True but why didn't Nervous Nancy and Corrupt politician Adam ""Shifty"" Schiff give us a fair trial in the House. It was the most lopsided &amp; unfair basement hearing in the history of Congress!",1/14/20 23:45,43255,196611,FALSE,1.21723E+18
We are helping Apple all of the time on TRADE and so many other issues and yet they refuse to unlock phones used by killers drug dealers  and other violent criminal elements. They will have to step up to the plate and help our great Country NOW! MAKE AMERICA GREAT AGAIN.,1/14/20 23:36,35983,175572,FALSE,1.21723E+18
On my way to Milwaukee Wisconsin for a #TrumpRally. Look forward to see you all soon! https://t.co/L97KjEc9GW,1/14/20 23:16,20434,108892,FALSE,1.21722E+18
Thank you! https://t.co/4Qe7fb6r3K,1/14/20 5:52,30409,199533,FALSE,1.21696E+18
Thank you to Rick Scott. This Impeachment Hoax is an outrage! https://t.co/HYfBmtYMqF,1/14/20 5:25,21327,90803,FALSE,1.21695E+18
I stand stronger than anyone in protecting your Healthcare with Pre-Existing Conditions. I am honored to have terminated the very unfair costly and unpopular individual mandate for you!,1/13/20 23:58,36271,210771,FALSE,1.21687E+18
"""We demand fairness"" shouts Pelosi and the Do Nothing Democrats yet the Dems in the House wouldn't let us have 1 witness no lawyers or even ask questions. It was the most unfair witch-hunt in the history of Congress!",1/13/20 17:31,35922,160541,FALSE,1.21677E+18
Really Big Breaking News (Kidding): Booker who was in zero polling territory just dropped out of the Democrat Presidential Primary Race. Now I can rest easy tonight. I was sooo concerned that I would someday have to go head to head with him!,1/13/20 16:13,30917,172093,FALSE,1.21676E+18
"The Fake News Media and their Democrat Partners are working hard to determine whether or not the future attack by terrorist Soleimani was ""imminent"" or not &amp; was my team in agreement. The answer to both is a strong YES. but it doesn't really matter because of his horrible past!",1/13/20 16:09,22622,107378,FALSE,1.21675E+18
Wow! The wonderful Iranian protesters refused to step on or in any way denigrate our Great American Flag. It was put on the street in order for them to trample it and they walked around it instead. Big progress!,1/13/20 15:53,50715,303839,FALSE,1.21675E+18
The Democrats and the Fake News are trying to make terrorist Soleimani into a wonderful guy only because I did what should have been done for 20 years. Anything I do whether it's the economy military or anything else will be scorned by the Rafical Left Do Nothing Democrats!,1/13/20 15:47,29666,132076,FALSE,1.21675E+18
"The Fake News Media and their Democrat Partners are working hard to determine whether or not the future attack by terrorist Soleimani was ""eminent"" or not &amp; was my team in agreement. The answer to both is a strong YES. but it doesn't really matter because of his horrible past!",1/13/20 15:42,4848,18597,FALSE,1.21675E+18
"Bernie Sander's volunteers are trashing Elizabeth ""Pocahontus"" Warren. Everybody knows her campaign is dead and want her potential voters. Mini Mike B is also trying but getting tiny crowds which are all leaving fast. Elizabeth is very angry at Bernie. Do I see a feud brewing?",1/13/20 15:25,19773,109184,FALSE,1.21674E+18
....and if Republicans win in court and take back the House of Represenatives your healthcare that I have now brought to the best place in many years will become the best ever by far. I will always protect your Pre-Existing Conditions the Dems will not!,1/13/20 13:39,13550,59279,FALSE,1.21672E+18
Mini Mike Bloomberg is spending a lot of money on False Advertising. I was the person who saved Pre-Existing Conditions in your Healthcare you have it now while at the same time winning the fight to rid you of the expensive unfair and very unpopular Individual  Mandate.....,1/13/20 13:39,24661,107849,FALSE,1.21672E+18
"مشاور امنیت ملی امروز عنوان کرد كه تحریم ها و اعتراضات، ایران را«به شدت تحت فشار»قرار داده است و آنها را مجبور به مذاكره می كند.در واقع، اصلا برایم اهمیتی نداردکه آیا آنها مذاکره می کنند یا نه.این کاملاً به عهده ی خودشان است، اما سلاح هسته ای نداشته باشیدو«معترضان خود را نکشید.» https://t.co/DBGGs8QFcJ",1/13/20 2:00,27177,116384,FALSE,1.21654E+18
"National Security Adviser suggested today that sanctions &amp; protests have Iran ""choked off"" will force them to negotiate. Actually I couldn't care less if they negotiate. Will be totally up to them but no nuclear weapons and ""don't kill your protesters.""",1/12/20 23:46,37281,180422,FALSE,1.21651E+18
"Many believe that by the Senate giving credence to a trial based on the no evidence no crime read the transcripts ""no pressure""  Impeachment Hoax rather than an outright dismissal it gives the partisan Democrat Witch Hunt credibility that it otherwise does not have. I agree!",1/12/20 19:55,28921,131514,FALSE,1.21645E+18
https://t.co/5YjLSVEXts,1/12/20 19:38,9756,31740,FALSE,1.21644E+18
https://t.co/2iv5aiFEVu,1/12/20 19:37,13807,46404,FALSE,1.21644E+18
https://t.co/gdDcamhY9M,1/12/20 19:37,9702,34629,FALSE,1.21644E+18
Wow! Crazy Bernie Sanders is surging in the polls looking very good against his opponents in the Do Nothing Party. So what does this all mean? Stay tuned!,1/12/20 19:02,25267,145085,FALSE,1.21644E+18
You can't make this up!  David Kris a highly controversial former DOJ official was just appointed by the FISA Court to oversee reforms to the FBI's surveillance procedures. Zero credibility. THE SWAMP! @DevinNunes  @MariaBartiromo @FoxNews,1/12/20 18:41,30165,101045,FALSE,1.21643E+18
"....the Ukraine Hoax that became the Impeachment Scam. Must get the ICIG answers by Friday because this is the guy who lit the fuse. So if he wants to clear his name prove that his office is indeed incompetent."" @DevinNunes @MariaBartiromo @FoxNews The ICIG never wanted proof!",1/12/20 18:29,12436,46036,FALSE,1.21643E+18
"House Republicans investigating origins of the Ukraine Whistleblower complaint. ICIG Michael Atkinson facing serious questions. ""The Democrats know the ICIG is a major problem-didn't release his testimony. Looks so much like everything else we've seen from the Russia Hoax to...",1/12/20 18:29,17739,68023,FALSE,1.21643E+18
